Business Date,Sedol,ISIN,FIGI,Ticker,BBGID,Name,Offer Rate,Bid Rate,Last Rate,Short Momentum,Short Interest,ShortInterestNotional,ShortInterestPct,S3Float,S3SIPctFloat,IndicativeAvailability,S3Utilization,DaysToCover10Day,DaysToCover30Day,DaysToCover90Day,Crowded Score,Squeeze Score,Original SI
1/11/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,2213287,2503603855.79,0.0196,115382517,0.0192,2.22E+07,7.90915,1.67081132169478,1.81192407442579,2.09863639509932,25,0,1901232
1/12/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,2231225,2582219004.75,0.0197,115401364,0.0193,2.20E+07,9.23561,1.60232518391488,1.84431378772774,2.10124611765414,25,0,2231225
1/13/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,2218042,2592358767.92,0.0196,115388181,0.0192,2.20E+07,9.15596,1.53851201376172,1.84973713881605,2.08741570030623,25,15,2218042
1/14/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.32,0,2211325,2353645877,0.0195,115329421,0.0192,2.23E+07,9.01543,1.37109904936223,1.78663188188471,2.04647338309792,25,0,2211325
1/17/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,2278676,2513174547.16,0.0201,115455974,0.0197,2.16E+07,9.55799,1.27462689906696,1.80197304168693,2.07219804263569,25,5,2278676
1/18/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,2278676,2513174547.16,0.0201,115455974,0.0197,2.16E+07,9.55799,1.27462689906696,1.80197304168693,2.07219804263569,25,5,2278676
1/19/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.41,0,2261353,2384958554.98,0.02,115439219,0.0196,2.23E+07,9.19128,1.21402671837688,1.70998015794997,2.00271976661904,25,5,2261353
1/20/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,2264368,2334450189.6,0.02,115442234,0.0196,2.25E+07,9.12956,1.22584797949312,1.6626731792135,1.97986704520515,25,0,2264368
1/21/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,2287612,2342400307.4,0.0202,115465365,0.0198,2.19E+07,9.44282,1.26491251933908,1.65457015106299,1.98742704436501,25,0,2287612
1/24/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,2262673,1995949106.76,0.02,115440539,0.0196,2.23E+07,9.21908,1.02237439311751,1.47505057162395,1.87893289753727,22.5,0,2262673
1/25/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,2264590,2125295069.1,0.02,115381095,0.0196,2.23E+07,9.20862,0.815147572022237,1.29384737035758,1.77420643750058,25,0,2264590
1/26/22,BXDZ9Z0,CA82509L1076,BBG008HBD923,SHOP,SHOP US,SHOPIFY INC,0.3,0.15,0.3,0,2323527,2073492259.53,0.0205,115440032,0.0201,2.17E+07,9.68188,0.744847914626386,1.2452740696595,1.76053448099501,25,0,2323527
1/4/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,60620873,42778331449.91,0.0799,818902617,0.074,1.67E+08,5.08451,1.02395434222598,1.12001108022718,1.08850581170596,42.5,62.5,44218479
1/5/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,60216820,43944428731.4,0.0794,818498564,0.0736,1.67E+08,5.61648,1.03041270909909,1.13306545012188,1.08225605546332,42.5,62.5,44249164
1/6/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,59816505.1,43971711064.06,0.0789,818098249.1,0.0731,1.68E+08,5.02638,1.51620691253821,1.14728640745992,1.08348926715093,42.5,62.5,43256810
1/7/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,59095608.1,44675097811.44,0.0779,817377352.1,0.0723,1.68E+08,4.8413,1.55037882032484,1.12498109853221,1.08656247970588,42.5,62.5,43250357
1/8/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,58741827.3,47935680749.89,0.0775,817023571.3,0.0719,1.69E+08,5.01349,1.54256513038366,1.1173680500999,1.09095791910243,42.5,72.5,43291089
1/11/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,57997143.7,51038646398.87,0.0765,816278887.7,0.0711,1.69E+08,5.11829,1.37210061039955,1.08842938454413,1.08684300875823,42.5,82.5,43339025
1/12/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,57278913.8,46464082085.42,0.0755,815561605.8,0.0702,1.70E+08,5.13031,1.24688170370807,1.06785345193343,1.08025868461564,42.5,72.5,42445018
1/13/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,56704323.1,48166920214.06,0.0748,814987015.1,0.0696,1.71E+08,6.34442,1.19788725487037,1.05145038933426,1.08072406842112,37.5,77.5,57485824
1/14/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,56430483.7,48214769578.12,0.0744,814713175.7,0.0693,1.71E+08,6.46731,1.16647065180448,1.06593407230662,1.0880121332654,37.5,77.5,58100471
1/15/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,55982518.1,47305227794.5,0.0738,814265210.1,0.0688,1.72E+08,6.18148,1.18558940658497,1.0635773919607,1.09797028003847,37.5,77.5,56767902
1/19/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,56367815,46568834040.4,0.0743,814650507,0.0692,1.71E+08,5.77833,1.22188334617476,1.07703465598901,1.12431637338962,37.5,47.5,55554292
1/20/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,55989985.2,47286342000.66,0.0738,814270781.2,0.0688,1.60E+08,6.67598,1.2781703535579,1.08165438337898,1.1303323214242,37.5,47.5,57128047
1/21/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,55245220.2,46983297519.09,0.0729,813526964.2,0.0679,1.69E+08,24.6197,1.28039949231997,1.06983992957849,1.13032322573259,37.5,47.5,56492802
1/22/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,54837727.9,46337331698.22,0.0723,813119471.9,0.0674,1.71E+08,24.3391,1.34615119819048,1.08700658728705,1.1323131541359,37.5,47.5,56438463
1/25/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,54656774,46274611139.36,0.0721,812940414,0.0672,1.58E+08,25.7779,1.45389153472629,1.1160114378118,1.14511607764747,37.5,47.5,57146018
1/26/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,54285484,47814654307.2,0.0716,812566280,0.0668,1.48E+08,26.9372,1.58705266585195,1.13162714901188,1.15239348198386,37.5,67.5,57592730
1/27/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,53614258,47346215097.22,0.0707,811897898,0.066,1.62E+08,25.0208,1.75422311788869,1.15284299230877,1.15156665492781,37.5,67.5,57410816
1/28/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,53041891.8,45836681217.89,0.07,811322687.8,0.0654,1.62E+08,24.6513,1.85012937189092,1.15640070907683,1.15287716164637,37.5,47.5,54125186
1/29/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,52704858.6,44031220020.2,0.0695,810988498.6,0.065,1.56E+08,25.2724,1.88394174931565,1.17088940958179,1.16240313051518,37.5,47.5,56561431
2/1/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,52379526,41564725266.78,0.0691,810605344,0.0646,1.57E+08,25.0978,1.84771403816089,1.17254708004929,1.17670657920169,37.5,37.5,55988966
2/2/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,51630057.3,43359438421.11,0.0681,809910853.3,0.0637,1.65E+08,23.8468,1.91154008389219,1.17035783396043,1.17577359121164,37.5,47.5,54712670
2/3/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,51052931.4,44558487996.61,0.0673,809330883.4,0.0631,1.65E+08,23.776,1.89734328472696,1.18588114074332,1.18381695720767,37.5,47.5,54773249
2/4/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,50748478.6,43374217174.63,0.0669,809024535.6,0.0627,1.59E+08,24.1626,1.93878884756884,1.39965396758635,1.20095941903911,37.5,47.5,55945697
2/5/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,50493177.3,42918695773.23,0.0666,808752171.3,0.0624,1.55E+08,24.5419,1.96495942841763,1.44886658646417,1.21128732885345,37.5,47.5,57296607
2/8/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,49881227.6,42510278597.55,0.0658,808134534.6,0.0617,1.62E+08,23.6243,1.95254170597684,1.47838772449126,1.20662661674432,37.5,47.5,55760884
2/9/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,49480272.7,42722257054.63,0.0644,817281484.7,0.0605,1.55E+08,24.1778,2.11042443694246,1.48560052398054,1.20671595428708,37.5,47.5,56744598
2/10/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,49005045,41627825525.7,0.0638,816845611,0.06,1.59E+08,23.543,2.1637448448015,1.48277051293343,1.20590570645474,37.5,37.5,51539139
2/11/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,48346129.6,38909932024.67,0.063,816185736.6,0.0592,1.53E+08,24.0595,2.05409450559871,1.45704696376529,1.19443495504303,37.5,27.5,53924413
2/12/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,47691151.9,38709000351.15,0.0621,815522119.9,0.0585,1.59E+08,23.1945,2.06804909236562,1.43916960199577,1.19458626032043,37.5,37.5,52533268
2/16/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,47692184,38922545206.08,0.0621,815575944,0.0585,1.57E+08,23.2503,2.17388437069225,1.46735966519764,1.20161988781581,37.5,37.5,51969213
2/17/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,47289092.7,37652521389.59,0.0616,815203567.7,0.058,1.66E+08,22.2249,2.21185996436072,1.50090173900687,1.20133255969656,37.5,27.5,50409902
2/18/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,47052955.7,37555316591.96,0.0613,814968390.7,0.0577,1.58E+08,23.1756,2.18312233230973,1.52992143916082,1.20111386165783,37.5,27.5,52361057
2/19/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,46760675.6,36818420753.93,0.0609,814687628.6,0.0574,1.63E+08,22.417,2.17345842158813,1.54433337250255,1.20130703194025,37.5,37.5,51406627
2/22/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,46469339.6,36306495029.48,0.0605,814396292.6,0.0571,1.62E+08,22.2986,2.12879213265674,1.57947141984534,1.19722881003709,37.5,37.5,51173119
2/23/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,45971929.8,32846943842.1,0.0599,813895043.8,0.0565,1.61E+08,22.178,1.93980296783724,1.58816830768199,1.18492967272363,37.5,7.5,51649421
2/24/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,45032736.6,31470677645.54,0.0586,812957770.6,0.0554,1.63E+08,21.6528,1.58880411704939,1.57100689177644,1.1501343836183,37.5,7.5,51315996
2/25/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44523432.3,33037277235.25,0.0579,813850812.3,0.0547,1.60E+08,21.7318,1.4595585536339,1.59551799719874,1.14077790597301,37.5,17.5,47078266
2/26/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,43897698.1,29947887597.78,0.0571,813225078.1,0.054,1.68E+08,20.743,1.42592113976247,1.58683090107115,1.12367322749619,37.5,7.5,46415442
3/1/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44000524,29722353962,0.0572,813326944,0.0541,1.66E+08,20.9049,1.34426041093612,1.57578209341948,1.12364851273227,37.5,0,47217657
3/2/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44254459.7,31793731482.27,0.0575,813580879.7,0.0544,1.58E+08,21.9185,1.33824867240965,1.59272895150872,1.13307559080096,37.5,27.5,49719083
3/3/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44275489.6,30392467081.02,0.0576,813602869.6,0.0544,1.59E+08,21.7879,1.32316046419332,1.62277636647987,1.13617531154147,37.5,27.5,49350843
3/4/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44330001.2,28956356783.84,0.0576,813657381.2,0.0545,1.59E+08,21.7978,1.30864144364903,1.61522126472076,1.13827601541574,37.5,17.5,49236974
3/5/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44311140.3,27536715028.03,0.0576,813639479.3,0.0545,1.60E+08,21.7722,1.1458471891897,1.53927901345557,1.12943738948697,37.5,0,48231899
3/8/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44642769.7,26694144142.12,0.058,813971108.7,0.0548,1.51E+08,22.86,0.97654759300109,1.43637224546297,1.12022550316183,37.5,0,50341804
3/9/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44818705.1,25232930971.3,0.0581,816485247.1,0.0549,1.51E+08,22.9209,0.950220876552989,1.3945890652408,1.11730467762074,37.5,0,51487193
3/10/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44891964.5,30238329447.91,0.0582,816591142.5,0.055,1.52E+08,22.7571,0.949928385009165,1.35970734647806,1.10540242841041,37.5,17.5,47557065
3/11/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44842553.5,29957516291.21,0.0581,816535971.5,0.0549,1.58E+08,22.1507,0.903316394496658,1.30869703106706,1.09366682727662,37.5,17.5,46150070
3/12/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44933902,31435757839.2,0.0582,816626361,0.055,1.57E+08,22.3738,0.910235537278059,1.30008165817568,1.09187109021138,37.5,37.5,46517470
3/15/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,45039460.5,31245224932.67,0.0584,816733838.5,0.0551,1.53E+08,22.7301,0.926459475017013,1.2941420950561,1.09710313316823,37.5,47.5,47067195
3/16/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44732793,31668133476.42,0.058,816427171,0.0548,1.63E+08,21.5576,0.915842446280482,1.29222090565596,1.0895144785558,37.5,47.5,44051436
3/17/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44913384.9,30400971971.11,0.0582,816607762.9,0.055,1.60E+08,21.9839,0.90387754165206,1.28899234139105,1.09455162735935,37.5,47.5,44755119
3/18/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44959204.4,31552819239.96,0.0583,816653582.4,0.0551,1.64E+08,21.5926,0.886662148606574,1.27082369233786,1.09323213624403,37.5,27.5,43577700
3/19/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,45301344.4,29589026108.3,0.0587,816995722.4,0.0554,1.55E+08,22.6397,0.954695810170968,1.26261960317907,1.10007907706833,37.5,27.5,45721541
3/22/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,45621741.7,29876309987.08,0.0591,817316119.7,0.0558,1.49E+08,23.5289,1.06590789865308,1.24034262653975,1.10156196344064,37.5,17.5,47321492
3/23/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,45742843.9,30647705413,0.0593,817438181.9,0.056,1.53E+08,23.1557,1.10029233628125,1.22046822350736,1.10310126295795,37.5,27.5,47352199
3/24/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,45749179.9,30293276962.58,0.0593,817444517.9,0.056,1.57E+08,22.6203,1.20805195186538,1.20952499634624,1.10319268238573,37.5,17.5,45938017
3/25/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,45920038.4,28942022602.37,0.0595,817615376.4,0.0562,1.56E+08,22.9508,1.3049484844167,1.19442407309765,1.10245739757178,37.5,17.5,43656638
3/26/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,46132685.4,29542910403.31,0.0598,817828023.4,0.0564,1.54E+08,23.0362,1.30001564549473,1.19683305742225,1.10189423773432,37.5,17.5,44252262
3/29/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,46282711.2,28635576246.55,0.06,817977089.2,0.0566,1.54E+08,23.1883,1.30325544163157,1.18815892876855,1.10137892273651,37.5,17.5,44431334
3/30/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,46305746.8,28306239961.37,0.06,818001084.8,0.0566,1.59E+08,22.5598,1.30679818442503,1.18381818604806,1.10140337053252,37.5,27.5,43544062
3/31/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,46643812.9,29647740355.5,0.0604,818339150.9,0.057,1.49E+08,23.8253,1.28999363159195,1.17284138888472,1.11586032293238,37.5,27.5,43583174
4/1/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,46269602,30904855263.86,0.06,817964940,0.0566,1.59E+08,22.6384,1.30503595056638,1.15639686032177,1.12022025361113,37.5,37.5,42515724
4/5/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,47082617.1,31156921865.93,0.061,818777955.1,0.0575,1.47E+08,24.3817,1.32077969752403,1.15995850447087,1.1482989596497,37.5,37.5,42653917
4/6/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,47530584.2,32846010211.41,0.0616,819225922.2,0.058,1.55E+08,23.5485,1.33728976982805,1.14939405212695,1.15642569051426,37.5,67.5,42568719
4/7/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,47846923.5,33091889231.07,0.062,819542261.5,0.0584,1.60E+08,23.0326,1.39015399422297,1.16549714438493,1.17108347312383,37.5,67.5,42554026
4/8/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,48287792.6,32399660200.82,0.0626,819983130.6,0.0589,1.60E+08,23.3193,1.42022121581611,1.21602455167338,1.19072694231508,37.5,57.5,42686202
4/9/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,48690109.2,33294296670.96,0.0631,820386407.2,0.0594,1.56E+08,23.8412,1.47487206217821,1.23951863710992,1.20893042274655,37.5,47.5,42695987
4/12/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,49223598,33325360317.96,0.0638,820916057,0.06,1.47E+08,25.1805,1.57594532759481,1.27208402707712,1.22763729815234,37.5,37.5,42723367
4/13/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,49669190.1,34866778066.4,0.0644,821365488.1,0.0605,1.55E+08,24.2286,1.6145958365373,1.29695436100638,1.25048625121195,37.5,47.5,45910413
4/14/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,50846281.1,38761137008.15,0.0659,822513783.1,0.0618,1.69E+08,23.1685,1.57106573971231,1.30775198198714,1.27859377641143,37.5,67.5,45954154
4/15/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,51158079.7,37459480698.73,0.0663,822825581.7,0.0622,1.63E+08,23.9175,1.53523194576286,1.28785366925825,1.28598818037983,37.5,47.5,45891120
4/16/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,51176090,37811454096.5,0.0663,822843592,0.0622,1.59E+08,24.3414,1.56149084033878,1.29086239727678,1.291745687384,37.5,47.5,45818774
4/19/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,50455928.5,37326286785.73,0.0654,822118631.5,0.0614,1.52E+08,24.9572,1.57468197970287,1.31463374738084,1.27407596913467,37.5,47.5,45851735
4/20/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,49050338.3,35052843259.33,0.0636,820717840.3,0.0598,1.56E+08,23.9113,1.54118757848455,1.33567680046697,1.24438693525011,37.5,47.5,45734593
4/21/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,47963140.9,34485018675.69,0.0622,819629682.9,0.0585,1.59E+08,23.2171,1.47306735684587,1.3255365300826,1.2267141536279,37.5,37.5,46016156
4/22/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,46916836.3,34911756227.56,0.0608,818584338.3,0.0573,1.60E+08,22.6637,1.41954335608608,1.34148968407217,1.21377703704445,37.5,47.5,45313873
4/23/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,45843622.5,32993196677.03,0.0594,817540880.5,0.0561,1.61E+08,22.2014,1.33978114896268,1.34281902107499,1.1968468631697,37.5,37.5,45892555
4/26/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44997802.5,32821397143.5,0.0583,816695060.5,0.0551,1.58E+08,22.183,1.28878409225945,1.32821102431205,1.18095206864091,37.5,37.5,46412883
4/27/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,44081133.1,32540692454.42,0.0571,815778391.1,0.054,1.52E+08,22.4971,1.25568635253855,1.30442021077326,1.16402333743424,37.5,47.5,52745922
4/28/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,42910182,30240521662.68,0.0556,814607440,0.0527,1.62E+08,20.9741,1.2777112539651,1.2697532794916,1.13837552405907,37.5,47.5,52382795
4/29/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,42366411.7,29419236284.48,0.0549,814063669.7,0.052,1.55E+08,21.5024,1.3706824561177,1.26605637700297,1.13055636863891,37.5,47.5,52718742
4/30/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,41225971.5,27909982705.5,0.0534,812923229.5,0.0507,1.65E+08,20.0149,1.32949924675846,1.24628621506006,1.10914246811139,37.5,37.5,52490386
5/3/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,41382433,29358353267.52,0.0534,815870244,0.0507,1.53E+08,21.3374,1.28172300150232,1.24176927614928,1.17717445018261,37.5,47.5,52782170
5/4/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,41101781.5,28150610149.35,0.0567,765594668.5,0.0537,1.56E+08,20.8952,1.32491271750191,1.25321703028,1.18076103386287,37.5,27.5,51752945
5/5/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,40647027.8,27379837926.08,0.0525,815401680.8,0.0498,1.60E+08,20.3135,1.33552319735212,1.25178493409016,1.17600119593456,32.5,22.5,50792250
5/6/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,40526380.4,27190769665.58,0.0523,815281033.4,0.0497,1.63E+08,19.9463,1.37359298875586,1.25917286361607,1.17677439774578,32.5,32.5,50577385
5/7/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,40367606.3,26785521484.3,0.0521,815122259.3,0.0495,1.62E+08,20.056,1.40539300105509,1.26209622445772,1.17030668897909,32.5,32.5,50601244
5/10/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,40291462.7,27090770775.6,0.052,815046115.7,0.0494,1.57E+08,20.4598,1.42731323864498,1.28074556520994,1.17142336349171,32.5,32.5,51104989
5/11/21,B616C79,US88160R1014,BBG000N9MNX3,TSLA,TSLA US,TESLA INC,0.3,0.15,0.3,0,40031988.5,25181722046.04,0.0517,814786641.5,0.0491,1.66E+08,19.4591,1.41634569614691,1.27582366054412,1.16069926874069,32.5,12.5,50330998
